Track ID,Current Lap Time,Current Lap Distance,Speed,Throttle,Brake,Gear,RPM
0,24603,1484.2357177734375,131,0.7127838134765625,1.52587890625e-05,2,12061
0,24654,1486.0743408203125,133,0.7264556884765625,1.52587890625e-05,2,12228
0,24820,1492.372314453125,140,0.80535888671875,1.52587890625e-05,3,10461
0,25054,1501.802978515625,151,0.8684844970703125,1.52587890625e-05,3,11049
0,25104,1503.91748046875,153,0.881103515625,1.52587890625e-05,3,11314
0,25221,1508.95849609375,158,0.9842071533203125,1.52587890625e-05,3,11918
0,25271,1511.176513671875,160,1.0,1.52587890625e-05,3,12098
0,25388,1516.46240234375,166,1.0,1.52587890625e-05,4,10556
0,25438,1518.783447265625,168,1.0,1.52587890625e-05,4,10684
0,25504,1521.9344482421875,172,1.0,1.52587890625e-05,4,10872
0,25554,1524.3372802734375,174,1.0,1.52587890625e-05,4,11021
0,25671,1530.0714111328125,177,1.0,1.52587890625e-05,4,11204
0,25738,1533.4241943359375,179,1.0,1.52587890625e-05,4,11334
0,25788,1535.981689453125,182,1.0,1.52587890625e-05,4,11507
0,25855,1539.4249267578125,185,1.0,1.52587890625e-05,4,11635
0,25905,1542.051025390625,187,1.0,1.52587890625e-05,4,11796
0,25955,1544.696533203125,189,1.0,1.52587890625e-05,4,11917
0,26005,1547.3702392578125,191,1.0,1.52587890625e-05,4,12038
0,26122,1553.699951171875,193,1.0,1.52587890625e-05,5,10489
0,26172,1556.4635009765625,199,1.0,1.52587890625e-05,5,10831
0,26288,1563.01611328125,204,1.0,1.52587890625e-05,5,11062
0,26338,1565.864990234375,210,1.0,1.52587890625e-05,5,11402
0,26555,1578.5062255859375,221,1.0,1.52587890625e-05,5,11973
0,27490,1637.6990966796875,240,1.0,1.52587890625e-05,6,11003
0,27540,1641.072265625,243,1.0,1.52587890625e-05,6,11127
0,27807,1659.370849609375,254,1.0,1.52587890625e-05,6,11605
0,28290,1693.807861328125,261,1.0,1.52587890625e-05,6,11936
0,28557,1713.4039306640625,267,1.0,1.52587890625e-05,7,10812
0,28908,1739.646240234375,271,1.0,1.52587890625e-05,7,11006
0,29125,1756.2249755859375,273,1.0,1.52587890625e-05,7,11063
0,29175,1760.0882568359375,277,1.0,1.52587890625e-05,7,11216
0,29225,1763.9681396484375,278,1.0,1.52587890625e-05,7,11285
0,29458,1782.1717529296875,283,1.0,1.52587890625e-05,7,11470
0,29558,1790.0760498046875,284,1.0,1.52587890625e-05,7,11502
0,29792,1808.6256103515625,287,1.0,1.52587890625e-05,7,11614
0,29859,1813.9644775390625,287,1.0,1.52587890625e-05,7,11644
0,29909,1817.9891357421875,289,1.0,1.52587890625e-05,7,11710
0,29959,1822.016357421875,290,1.0,1.52587890625e-05,7,11733
0,30025,1827.4022216796875,291,1.0,1.52587890625e-05,7,11770
0,30075,1831.4571533203125,291,1.0,1.52587890625e-05,7,11797
0,30309,1850.475341796875,294,1.0,1.52587890625e-05,7,11915
0,30409,1858.6856689453125,295,1.0,1.52587890625e-05,7,11940
0,30459,1862.7955322265625,295,1.0,1.52587890625e-05,7,11957
0,30576,1872.430908203125,297,1.0,1.52587890625e-05,7,12037
0,30626,1876.574951171875,298,1.0,1.52587890625e-05,7,12055
0,30793,1890.41845703125,299,1.0,1.52587890625e-05,7,12123
0,30943,1902.9827880859375,299,1.0,1.52587890625e-05,8,10346
0,31010,1908.5341796875,301,1.0,1.52587890625e-05,8,10383
0,31060,1912.74853515625,301,1.0,1.52587890625e-05,8,10408
0,31227,1926.83544921875,304,1.0,1.52587890625e-05,8,10485
0,31277,1931.07470703125,304,1.0,1.52587890625e-05,8,10503
0,31493,1949.531494140625,306,1.0,1.52587890625e-05,8,10561
0,31543,1953.8060302734375,306,1.0,1.52587890625e-05,8,10578
0,31710,1968.121826171875,308,1.0,1.52587890625e-05,8,10626
0,31927,1986.8450927734375,310,1.0,1.52587890625e-05,8,10693
0,31977,1991.1920166015625,310,1.0,1.52587890625e-05,8,10713
0,32144,2005.6751708984375,312,1.0,1.52587890625e-05,8,10773
0,32378,2026.0545654296875,314,1.0,1.52587890625e-05,8,10835
0,32428,2030.4412841796875,314,1.0,1.52587890625e-05,8,10847
0,32494,2036.2991943359375,315,1.0,1.52587890625e-05,8,10865
0,32545,2040.6942138671875,315,1.0,1.52587890625e-05,8,10877
0,32595,2045.096923828125,315,1.0,1.52587890625e-05,8,10889
0,32661,2050.9638671875,316,1.0,1.52587890625e-05,8,10905
0,33112,2090.726318359375,319,1.0,1.52587890625e-05,8,11012
0,33162,2095.197998046875,319,0.9768524169921875,0.16204833984375,8,10983
0,33212,2099.61865234375,315,0.5402374267578125,0.5662994384765625,7,13041
0,33496,2122.9453125,275,1.52587890625e-05,0.9622802734375,6,12273
0,33546,2126.72314453125,268,1.52587890625e-05,0.9552154541015625,6,11945
0,33612,2131.60986328125,258,1.52587890625e-05,0.9552154541015625,5,13575
0,33662,2135.159423828125,251,1.52587890625e-05,0.9552154541015625,5,13241
0,33879,2149.453857421875,223,1.52587890625e-05,0.9328155517578125,5,11688
0,33929,2152.514892578125,217,1.52587890625e-05,0.9174957275390625,5,11360
0,34146,2164.81640625,192,1.52587890625e-05,0.838531494140625,4,11652
0,34430,2178.750732421875,168,1.52587890625e-05,0.7230377197265625,4,10253
0,34613,2186.440185546875,164,1.52587890625e-05,0.7077178955078125,3,12217
